# Residuals   
# Time        	p_rgh         
8.444         	4.161740e-05
8.445         	4.162290e-05
8.446         	4.162830e-05
8.447         	4.163370e-05
8.448         	4.163910e-05
8.449         	4.164440e-05
8.45          	4.164980e-05
8.451         	4.165510e-05
8.452         	4.166050e-05
8.453         	4.166630e-05
8.454         	4.167230e-05
8.455         	4.167830e-05
8.456         	4.168430e-05
8.457         	4.169030e-05
8.458         	4.169630e-05
8.459         	4.170230e-05
8.46          	4.170830e-05
8.461         	4.171430e-05
8.462         	4.172030e-05
8.463         	4.172630e-05
8.464         	4.173230e-05
8.465         	4.173830e-05
8.466         	4.174430e-05
8.467         	4.175020e-05
8.468         	4.175620e-05
8.469         	4.176240e-05
8.47          	4.176830e-05
8.471         	4.177420e-05
8.472         	4.178020e-05
8.473         	4.178610e-05
8.474         	4.179200e-05
8.475         	4.179790e-05
8.476         	4.180380e-05
8.477         	4.180990e-05
8.478         	4.181610e-05
8.479         	4.182220e-05
8.48          	4.182830e-05
8.481         	4.183440e-05
8.482         	4.184040e-05
8.483         	4.184650e-05
8.484         	4.185260e-05
8.485         	4.185860e-05
8.486         	4.186470e-05
8.487         	4.187070e-05
8.488         	4.187670e-05
8.489         	4.188270e-05
8.49          	4.188870e-05
8.491         	4.189480e-05
8.492         	4.190070e-05
8.493         	4.190670e-05
8.494         	4.191260e-05
8.495         	4.191840e-05
8.496         	4.192420e-05
8.497         	4.193000e-05
8.498         	4.193580e-05
8.499         	4.194160e-05
8.5           	4.194740e-05
8.501         	4.195320e-05
8.502         	4.195910e-05
8.503         	4.196480e-05
8.504         	4.197060e-05
8.505         	4.197650e-05
8.506         	4.198240e-05
8.507         	4.198830e-05
8.508         	4.199410e-05
8.509         	4.199980e-05
8.51          	4.200540e-05
8.511         	4.201110e-05
8.512         	4.201680e-05
8.513         	4.202250e-05
8.514         	4.202810e-05
8.515         	4.203370e-05
8.516         	4.203930e-05
8.517         	4.204480e-05
8.518         	4.205030e-05
8.519         	4.205590e-05
8.52          	4.206130e-05
8.521         	4.206680e-05
8.522         	4.207230e-05
8.523         	4.207780e-05
8.524         	4.208370e-05
8.525         	4.208970e-05
8.526         	4.209560e-05
8.527         	4.210150e-05
8.528         	4.210750e-05
8.529         	4.211340e-05
8.53          	4.211920e-05
8.531         	4.212510e-05
8.532         	4.213090e-05
8.533         	4.213670e-05
8.534         	4.214250e-05
8.535         	4.214830e-05
8.536         	4.215400e-05
8.537         	4.215970e-05
8.538         	4.216540e-05
8.539         	4.217100e-05
8.54          	4.217670e-05
8.541         	4.218230e-05
8.542         	4.218800e-05
8.543         	4.219360e-05
8.544         	4.219920e-05
8.545         	4.220500e-05
8.546         	4.221090e-05
8.547         	4.221690e-05
8.548         	4.222280e-05
8.549         	4.222870e-05
8.55          	4.223460e-05
8.551         	4.224050e-05
8.552         	4.224640e-05
8.553         	4.225230e-05
8.554         	4.225820e-05
8.555         	4.226400e-05
8.556         	4.226990e-05
8.557         	4.227570e-05
8.558         	4.228150e-05
8.559         	4.228730e-05
8.56          	4.229310e-05
8.561         	4.229890e-05
8.562         	4.230470e-05
8.563         	4.231040e-05
8.564         	4.231620e-05
8.565         	4.232200e-05
8.566         	4.232770e-05
8.567         	4.233340e-05
8.568         	4.233910e-05
8.569         	4.234480e-05
8.57          	4.235040e-05
8.571         	4.235610e-05
8.572         	4.236160e-05
8.573         	4.236700e-05
8.574         	4.237250e-05
8.575         	4.237790e-05
8.576         	4.238330e-05
8.577         	4.238860e-05
8.578         	4.239400e-05
8.579         	4.239930e-05
8.58          	4.240470e-05
8.581         	4.241000e-05
8.582         	4.241530e-05
8.583         	4.242050e-05
8.584         	4.242580e-05
8.585         	4.243110e-05
8.586         	4.243640e-05
8.587         	4.244160e-05
8.588         	4.244680e-05
8.589         	4.245210e-05
8.59          	4.245730e-05
8.591         	4.246240e-05
8.592         	4.246760e-05
8.593         	4.247290e-05
8.594         	4.247810e-05
8.595         	4.248330e-05
8.596         	4.248850e-05
8.597         	4.249360e-05
8.598         	4.249880e-05
8.599         	4.250390e-05
8.6           	4.250900e-05
8.601         	4.251410e-05
8.602         	4.251920e-05
8.603         	4.252430e-05
8.604         	4.252930e-05
8.605         	4.253430e-05
8.606         	4.253930e-05
8.607         	4.254420e-05
8.608         	4.254920e-05
8.609         	4.255440e-05
8.61          	4.255970e-05
8.611         	4.256500e-05
8.612         	4.257040e-05
8.613         	4.257580e-05
8.614         	4.258120e-05
8.615         	4.258660e-05
8.616         	4.259200e-05
8.617         	4.259730e-05
8.618         	4.260270e-05
8.619         	4.260790e-05
8.62          	4.261320e-05
8.621         	4.261850e-05
8.622         	4.262370e-05
8.623         	4.262890e-05
8.624         	4.263420e-05
8.625         	4.263930e-05
8.626         	4.264450e-05
8.627         	4.264970e-05
8.628         	4.265490e-05
8.629         	4.266010e-05
8.63          	4.266530e-05
8.631         	4.267040e-05
8.632         	4.267550e-05
8.633         	4.268060e-05
8.634         	4.268570e-05
8.635         	4.269080e-05
8.636         	4.269580e-05
8.637         	4.270080e-05
8.638         	4.270590e-05
8.639         	4.271110e-05
8.64          	4.271680e-05
8.641         	4.272240e-05
8.642         	4.272810e-05
8.643         	4.273370e-05
8.644         	4.273940e-05
8.645         	4.274500e-05
8.646         	4.275050e-05
8.647         	4.275610e-05
8.648         	4.276160e-05
8.649         	4.276720e-05
8.65          	4.277270e-05
8.651         	4.277820e-05
8.652         	4.278370e-05
8.653         	4.278920e-05
8.654         	4.279470e-05
8.655         	4.280020e-05
8.656         	4.280560e-05
8.657         	4.281110e-05
8.658         	4.281660e-05
8.659         	4.282210e-05
8.66          	4.282760e-05
8.661         	4.283310e-05
8.662         	4.283850e-05
8.663         	4.284400e-05
8.664         	4.284940e-05
8.665         	4.285480e-05
8.666         	4.286020e-05
8.667         	4.286550e-05
8.668         	4.287090e-05
8.669         	4.287620e-05
8.67          	4.288150e-05
8.671         	4.288680e-05
8.672         	4.289210e-05
8.673         	4.289740e-05
8.674         	4.290260e-05
8.675         	4.290790e-05
8.676         	4.291310e-05
8.677         	4.291850e-05
8.678         	4.292400e-05
8.679         	4.292940e-05
8.68          	4.293480e-05
8.681         	4.294030e-05
8.682         	4.294560e-05
8.683         	4.295100e-05
8.684         	4.295640e-05
8.685         	4.296180e-05
8.686         	4.296710e-05
8.687         	4.297240e-05
8.688         	4.297770e-05
8.689         	4.298300e-05
8.69          	4.298820e-05
8.691         	4.299350e-05
8.692         	4.299880e-05
8.693         	4.300400e-05
8.694         	4.300930e-05
8.695         	4.301450e-05
8.696         	4.301970e-05
8.697         	4.302490e-05
8.698         	4.303010e-05
8.699         	4.303520e-05
8.7           	4.304030e-05
8.701         	4.304540e-05
8.702         	4.305050e-05
8.703         	4.305560e-05
8.704         	4.306070e-05
8.705         	4.306580e-05
8.706         	4.307080e-05
8.707         	4.307580e-05
8.708         	4.308080e-05
8.709         	4.308580e-05
8.71          	4.309080e-05
8.711         	4.309570e-05
8.712         	4.310070e-05
8.713         	4.310560e-05
8.714         	4.311050e-05
8.715         	4.311540e-05
8.716         	4.312020e-05
8.717         	4.312510e-05
8.718         	4.312990e-05
8.719         	4.313480e-05
8.72          	4.313950e-05
8.721         	4.314460e-05
8.722         	4.314970e-05
8.723         	4.315490e-05
8.724         	4.316010e-05
8.725         	4.316560e-05
8.726         	4.317110e-05
8.727         	4.317660e-05
8.728         	4.318210e-05
8.729         	4.318720e-05
8.73          	4.319270e-05
8.731         	4.319810e-05
8.732         	4.320350e-05
8.733         	4.320890e-05
8.734         	4.321430e-05
8.735         	4.321970e-05
8.736         	4.322500e-05
8.737         	4.323040e-05
8.738         	4.323570e-05
8.739         	4.324100e-05
8.74          	4.324630e-05
8.741         	4.325160e-05
8.742         	4.325690e-05
8.743         	4.326220e-05
8.744         	4.326790e-05
8.745         	4.327360e-05
8.746         	4.327930e-05
8.747         	4.328500e-05
8.748         	4.329060e-05
8.749         	4.329620e-05
8.75          	4.330180e-05
8.751         	4.330740e-05
8.752         	4.331300e-05
8.753         	4.331860e-05
8.754         	4.332420e-05
8.755         	4.332970e-05
8.756         	4.333510e-05
8.757         	4.334050e-05
8.758         	4.334590e-05
8.759         	4.335140e-05
8.76          	4.335690e-05
8.761         	4.336240e-05
8.762         	4.336790e-05
8.763         	4.337340e-05
8.764         	4.337950e-05
8.765         	4.338590e-05
8.766         	4.339130e-05
8.767         	4.339680e-05
8.768         	4.340220e-05
8.769         	4.340760e-05
8.77          	4.341300e-05
8.771         	4.341840e-05
8.772         	4.342370e-05
8.773         	4.342900e-05
8.774         	4.343430e-05
8.775         	4.343960e-05
8.776         	4.344490e-05
8.777         	4.345020e-05
8.778         	4.345550e-05
8.779         	4.346080e-05
8.78          	4.346650e-05
8.781         	4.347230e-05
8.782         	4.347800e-05
8.783         	4.348370e-05
8.784         	4.348950e-05
8.785         	4.349520e-05
8.786         	4.350080e-05
8.787         	4.350650e-05
8.788         	4.351210e-05
8.789         	4.351780e-05
8.79          	4.352370e-05
8.791         	4.352980e-05
8.792         	4.353580e-05
8.793         	4.354180e-05
8.794         	4.354770e-05
8.795         	4.355380e-05
8.796         	4.355980e-05
8.797         	4.356590e-05
8.798         	4.357190e-05
8.799         	4.357790e-05
8.8           	4.358390e-05
8.801         	4.358980e-05
8.802         	4.359580e-05
8.803         	4.360170e-05
8.804         	4.360760e-05
8.805         	4.361350e-05
8.806         	4.361930e-05
8.807         	4.362510e-05
8.808         	4.363100e-05
8.809         	4.363680e-05
8.81          	4.364250e-05
8.811         	4.364830e-05
8.812         	4.365410e-05
8.813         	4.365980e-05
8.814         	4.366550e-05
8.815         	4.367120e-05
8.816         	4.367690e-05
8.817         	4.368260e-05
8.818         	4.368830e-05
8.819         	4.369400e-05
8.82          	4.369970e-05
8.821         	4.370540e-05
8.822         	4.371100e-05
8.823         	4.371670e-05
8.824         	4.372250e-05
8.825         	4.372810e-05
8.826         	4.373380e-05
8.827         	4.373940e-05
8.828         	4.374120e-05
8.829         	4.374790e-05
8.83          	4.375340e-05
8.831         	4.375910e-05
8.832         	4.376470e-05
8.833         	4.377030e-05
8.834         	4.377580e-05
8.835         	4.378140e-05
8.836         	4.378700e-05
8.837         	4.380180e-05
8.838         	4.382010e-05
8.839         	4.382560e-05
8.84          	4.383110e-05
8.841         	4.383660e-05
8.842         	4.384200e-05
8.843         	4.384750e-05
8.844         	4.385290e-05
8.845         	4.385830e-05
8.846         	4.386380e-05
8.847         	4.386890e-05
8.848         	4.387420e-05
8.849         	4.387960e-05
8.85          	4.388490e-05
8.851         	4.389030e-05
8.852         	4.389560e-05
8.853         	4.390090e-05
8.854         	4.390620e-05
8.855         	4.391150e-05
8.856         	4.391670e-05
8.857         	4.392190e-05
8.858         	4.392710e-05
8.859         	4.393220e-05
8.86          	4.393740e-05
8.861         	4.394250e-05
8.862         	4.394760e-05
8.863         	4.395260e-05
8.864         	4.395770e-05
8.865         	4.396270e-05
8.866         	4.396770e-05
8.867         	4.397270e-05
8.868         	4.397770e-05
8.869         	4.398260e-05
8.87          	4.398760e-05
8.871         	4.399250e-05
8.872         	4.399740e-05
8.873         	4.400230e-05
8.874         	4.400710e-05
8.875         	4.401210e-05
8.876         	4.401700e-05
8.877         	4.402200e-05
8.878         	4.402690e-05
8.879         	4.403170e-05
8.88          	4.403670e-05
8.881         	4.404170e-05
8.882         	4.404670e-05
8.883         	4.405170e-05
8.884         	4.405680e-05
8.885         	4.406180e-05
8.886         	4.406680e-05
8.887         	4.407180e-05
8.888         	4.407680e-05
8.889         	4.408230e-05
8.89          	4.408770e-05
8.891         	4.409300e-05
8.892         	4.409830e-05
8.893         	4.410360e-05
8.894         	4.410890e-05
8.895         	4.411410e-05
8.896         	4.411940e-05
8.897         	4.412460e-05
8.898         	4.412990e-05
8.899         	4.413530e-05
8.9           	4.414070e-05
8.901         	4.414610e-05
8.902         	4.415150e-05
8.903         	4.415700e-05
8.904         	4.416240e-05
8.905         	4.416780e-05
8.906         	4.417320e-05
8.907         	4.417850e-05
8.908         	4.418390e-05
8.909         	4.418920e-05
8.91          	4.419450e-05
8.911         	4.419980e-05
8.912         	4.420510e-05
8.913         	4.421030e-05
8.914         	4.421560e-05
8.915         	4.422080e-05
8.916         	4.422600e-05
8.917         	4.423120e-05
8.918         	4.423630e-05
8.919         	4.424200e-05
8.92          	4.424730e-05
8.921         	4.425270e-05
8.922         	4.425800e-05
8.923         	4.426320e-05
8.924         	4.426850e-05
8.925         	4.427370e-05
8.926         	4.427900e-05
8.927         	4.428440e-05
8.928         	4.428990e-05
8.929         	4.429540e-05
8.93          	4.430080e-05
8.931         	4.430630e-05
8.932         	4.431170e-05
8.933         	4.431710e-05
8.934         	4.432250e-05
8.935         	4.432790e-05
8.936         	4.433330e-05
8.937         	4.433860e-05
8.938         	4.434400e-05
8.939         	4.434930e-05
8.94          	4.435450e-05
8.941         	4.435980e-05
8.942         	4.436510e-05
8.943         	4.437040e-05
8.944         	4.437570e-05
8.945         	4.438110e-05
8.946         	4.438640e-05
8.947         	4.439180e-05
8.948         	4.439710e-05
8.949         	4.440240e-05
8.95          	4.440780e-05
8.951         	4.441310e-05
8.952         	4.441850e-05
8.953         	4.442390e-05
8.954         	4.442940e-05
8.955         	4.443480e-05
8.956         	4.444030e-05
8.957         	4.444570e-05
8.958         	4.445110e-05
8.959         	4.445650e-05
8.96          	4.446190e-05
8.961         	4.446710e-05
8.962         	4.447210e-05
8.963         	4.447730e-05
8.964         	4.448250e-05
8.965         	4.448770e-05
8.966         	4.449290e-05
8.967         	4.449800e-05
8.968         	4.450320e-05
8.969         	4.450870e-05
8.97          	4.451420e-05
8.971         	4.451970e-05
8.972         	4.452510e-05
8.973         	4.453060e-05
8.974         	4.453600e-05
8.975         	4.454160e-05
8.976         	4.454740e-05
